panel_num,stitch_num,vertex_num,face_num
12,24,10258,19134
12,49,12650,23448
19,54,49029,94071
16,34,21897,41716
4,14,9315,17716
14,47,16760,31398
22,56,26188,48539
8,22,11699,22096
4,6,8366,16007
12,32,10343,19152
14,44,6770,12098
2,8,11505,22255
12,28,22272,41447
12,46,19040,35900
6,16,8146,15109
12,32,7241,13070
12,24,9479,17540
16,40,5534,9676
4,6,5046,9483
12,28,12171,22099
8,20,11580,21284
2,8,13471,26095
4,6,5687,10750
20,60,31211,56516
12,30,11229,20862
14,56,13850,25670
20,42,19183,35990
6,24,12186,23134
4,6,11954,23093
12,32,7153,12848
14,48,15881,29079
4,16,5875,10915
31,78,31774,59629
6,16,5074,9318
4,16,3915,7132
6,24,9837,18556
4,16,13013,24976
14,57,14886,27608
19,39,17728,32919
4,16,7008,13260
4,6,4277,7934
8,15,9782,18503
14,27,12700,23571
10,19,8183,15166
8,15,8634,16260
4,16,11189,21344
8,24,10650,20112
22,45,10528,18970
18,51,16554,30096
6,12,3074,5382
8,16,19604,37342
15,31,16917,31787
12,28,8143,14909
18,38,14692,27455
10,36,9903,18446
18,48,26622,49923
16,34,14333,26436
12,32,22087,41352
14,46,11135,20480
30,75,22029,40152
21,41,6866,12453
6,24,9924,18800
14,30,27163,52355
4,16,4937,9177
4,6,2818,5125
4,16,11717,22439
24,74,18247,33499
14,30,21699,41595
12,38,24791,47216
8,16,9723,18303
16,54,11689,21434
6,24,12351,23525
9,9,3663,6651
6,22,12221,23140
8,34,13508,25470
22,60,25776,47141
4,14,2543,4526
12,32,7331,13382
16,31,17409,32782
4,6,17544,34153
4,14,2531,4502
9,17,12284,23264
18,52,21812,40612
6,28,16024,30712
8,32,7723,14164
12,32,6585,11932
16,58,21227,39930
10,19,2192,3808
24,64,41639,79306
16,33,12097,22446
19,54,48924,94127
8,38,13289,25014
18,50,14397,26953
14,32,12569,22341
2,2,9347,18172
8,22,5760,10614
4,6,5374,10114
4,6,5885,11190
6,12,5333,9826
8,24,9123,16947
4,14,10805,20702
10,21,18947,36338
20,41,8938,16280
18,53,15523,28970
4,16,11188,21409
20,56,23932,45020
22,59,10659,19170
14,40,11303,20819
10,37,5055,8682
14,40,21502,40608
6,24,14769,28254
14,30,25538,49087
12,24,8781,16370
8,32,37765,73586
12,30,6131,11056
10,43,14097,26555
14,44,18382,34822
20,40,11992,22298
8,16,7739,14472
4,14,11128,21250
8,22,5887,10826
16,58,15875,29578
16,33,9075,16584
24,48,26897,50302
4,16,2938,5172
18,47,15694,28615
18,52,8197,14746
4,16,9692,18501
12,23,16948,32051
12,30,12735,24016
4,16,8890,16779
10,34,11959,22476
6,26,3597,6392
8,24,16922,31738
16,58,15569,28940
6,24,12343,23484
2,8,9126,17546
4,14,3160,5712
10,21,16605,31628
6,12,18407,35582
27,57,17087,31557
10,36,6145,10998
20,42,31447,60459
4,14,6980,13160
4,16,7924,14847
12,32,16889,31562
20,55,19342,36285
18,54,14842,27202
6,12,7419,13946
14,44,15271,28572
28,90,23006,42436
6,12,21509,41666
20,64,15023,27684
6,12,6119,11297
4,6,7600,14498
8,24,10182,18788
22,47,28255,53410
10,37,7480,13647
6,16,13504,25550
2,8,7606,14566
2,8,5484,10400
4,6,9420,17986
4,6,4607,8622
10,21,18838,36043
12,24,13349,25184
14,28,28787,55329
18,61,18044,33585
8,16,7976,14920
2,8,10189,19722
12,38,22843,43418
18,66,17552,32508
14,44,8538,15406
10,34,11475,21431
6,32,15876,30234
15,28,2583,4460
19,38,38312,73151
16,34,12284,22860
12,26,12256,22666
8,24,4557,8196
2,8,10145,19538
12,25,10453,19572
4,14,11975,22960
6,16,14732,27829
6,24,14481,27614
12,40,6511,11693
2,8,7203,13828
8,16,8266,15530
14,58,12311,22574
10,28,14073,26132
16,49,22199,41963
10,42,16696,31583
6,28,12619,24044
16,47,23428,44055
12,22,8182,15134
23,59,10960,19892
4,6,9400,17995
22,74,23468,43888
30,62,30895,57774
18,52,15983,29583
6,32,15621,29741
16,56,11385,20727
6,28,14286,27230
16,32,12110,22340
6,28,4923,8832
8,30,13986,26554
6,24,15060,28770
4,6,5944,11220
8,22,15758,29884
14,27,17452,33063
10,20,4807,8547
13,24,15147,28384
18,38,7662,13946
4,14,10836,20732
16,36,15449,28887
8,32,22671,43703
8,24,8778,16316
